No,;Time;;Time 1;Time 2;Delay;delay 1;delay 2;jitter
1562;25598,364;;25598,364;25598,507;0,143;-0,073;0,123;0,196
1563;25598,507;;25598,507;25598,723;0,216;0,123;0,06;-0,063
1564;25598,723;;25598,723;25598,816;0,093;0,06;-0,047;-0,107
1565;25598,816;;25598,816;25598,849;0,033;-0,047;0,052;0,099
1566;25598,849;;25598,849;25598,929;0,08;0,052;-0,1;-0,152
1567;25598,929;;25598,929;25598,957;0,028;-0,1;0,097;0,197
1568;25598,957;;25598,957;25599,085;0,128;0,097;-0,049;-0,146
1569;25599,085;;25599,085;25599,116;0,031;-0,049;0,051;0,1
1570;25599,116;;25599,116;25599,196;0,08;0,051;-0,687;-0,738
1571;25599,196;;25599,196;25599,225;0,029;-0,687;0,67;1,357
1572;25599,225;;25599,225;25599,941;0,716;0,67;-0,599;-1,269
1573;25599,941;;25599,941;25599,987;0,046;-0,599;0,598;1,197
1574;25599,987;;25599,987;25600,632;0,645;0,598;-0,608;-1,206
1575;25600,632;;25600,632;25600,679;0,047;-0,608;0,607;1,215
1576;25600,679;;25600,679;25601,334;0,655;0,607;-0,502;-1,109
1577;25601,334;;25601,334;25601,382;0,048;-0,502;0,506;1,008
1578;25601,382;;25601,382;25601,932;0,55;0,506;-0,548;-1,054
1579;25601,932;;25601,932;25601,976;0,044;-0,548;0,547;1,095
1580;25601,976;;25601,976;25602,568;0,592;0,547;-0,62;-1,167
1581;25602,568;;25602,568;25602,613;0,045;-0,62;0,62;1,24
1582;25602,613;;25602,613;25603,278;0,665;0,62;-0,546;-1,166
1583;25603,278;;25603,278;25603,323;0,045;-0,546;0,547;1,093
1584;25603,323;;25603,323;25603,914;0,591;0,547;-0,576;-1,123
1585;25603,914;;25603,914;25603,958;0,044;-0,576;0,581;1,157
1586;25603,958;;25603,958;25604,578;0,62;0,581;-0,548;-1,129
1587;25604,578;;25604,578;25604,617;0,039;-0,548;0,547;1,095
1588;25604,617;;25604,617;25605,204;0,587;0,547;-0,554;-1,101
1589;25605,204;;25605,204;25605,244;0,04;-0,554;0,548;1,102
1590;25605,244;;25605,244;25605,838;0,594;0,548;-0,56;-1,108
1591;25605,838;;25605,838;25605,884;0,046;-0,56;0,563;1,123
1592;25605,884;;25605,884;25606,49;0,606;0,563;-0,558;-1,121
1593;25606,49;;25606,49;25606,533;0,043;-0,558;0,563;1,121
1594;25606,533;;25606,533;25607,134;0,601;0,563;-0,556;-1,119
1595;25607,134;;25607,134;25607,172;0,038;-0,556;0,365;0,921
1596;25607,172;;25607,172;25607,766;0,594;0,365;-0,257;-0,622
1597;25607,766;;25607,766;25607,995;0,229;-0,257;0,434;0,691
1598;25607,995;;25607,995;25608,481;0,486;0,434;-0,571;-1,005
1599;25608,481;;25608,481;25608,533;0,052;-0,571;0,38;0,951
1600;25608,533;;25608,533;25609,156;0,623;0,38;-0,187;-0,567
1601;25609,156;;25609,156;25609,399;0,243;-0,187;0,391;0,578
1602;25609,399;;25609,399;25609,829;0,43;0,391;-0,661;-1,052
1603;25609,829;;25609,829;25609,868;0,039;-0,661;0,619;1,28
1604;25609,868;;25609,868;25610,568;0,7;0,619;-0,825;-1,444
1605;25610,568;;25610,568;25610,649;0,081;-0,825;0,828;1,653
1606;25610,649;;25610,649;25611,555;0,906;0,828;-0,733;-1,561
1607;25611,555;;25611,555;25611,633;0,078;-0,733;0,748;1,481
1608;25611,633;;25611,633;25612,444;0,811;0,748;-0,844;-1,592
1609;25612,444;;25612,444;25612,507;0,063;-0,844;0,831;1,675
1610;25612,507;;25612,507;25613,414;0,907;0,831;-0,738;-1,569
1611;25613,414;;25613,414;25613,49;0,076;-0,738;0,746;1,484
1612;25613,49;;25613,49;25614,304;0,814;0,746;-0,528;-1,274
1613;25614,304;;25614,304;25614,372;0,068;-0,528;0,558;1,086
1614;25614,372;;25614,372;25614,968;0,596;0,558;-0,583;-1,141
1615;25614,968;;25614,968;25615,006;0,038;-0,583;0,577;1,16
1616;25615,006;;25615,006;25615,627;0,621;0,577;-0,545;-1,122
1617;25615,627;;25615,627;25615,671;0,044;-0,545;0,551;1,096
1618;25615,671;;25615,671;25616,26;0,589;0,551;-0,56;-1,111
1619;25616,26;;25616,26;25616,298;0,038;-0,56;0,553;1,113
1620;25616,298;;25616,298;25616,896;0,598;0,553;-0,589;-1,142
1621;25616,896;;25616,896;25616,941;0,045;-0,589;0,596;1,185
1622;25616,941;;25616,941;25617,575;0,634;0,596;-0,603;-1,199
1623;25617,575;;25617,575;25617,613;0,038;-0,603;0,6;1,203
1624;25617,613;;25617,613;25618,254;0,641;0,6;-0,524;-1,124
1625;25618,254;;25618,254;25618,295;0,041;-0,524;0,518;1,042
1626;25618,295;;25618,295;25618,86;0,565;0,518;-0,53;-1,048
1627;25618,86;;25618,86;25618,907;0,047;-0,53;0,54;1,07
1628;25618,907;;25618,907;25619,484;0,577;0,54;-0,189;-0,729
1629;25619,484;;25619,484;25619,521;0,037;-0,189;-0,137;0,052
1630;25619,521;;25619,521;25619,747;0,226;-0,137;0,326;0,463
1631;25619,747;;25619,747;25620,11;0,363;0,326;-0,549;-0,875
1632;25620,11;;25620,11;25620,147;0,037;-0,549;0,555;1,104
1633;25620,147;;25620,147;25620,733;0,586;0,555;0,023;-0,532
1634;25620,733;;25620,733;25620,764;0,031;0,023;-0,462;-0,485
1635;25620,764;;25620,764;25620,772;0,008;-0,462;0,469;0,931
1636;25620,772;;25620,772;25621,242;0,47;0,469;-0,172;-0,641
1637;25621,242;;25621,242;25621,243;0,001;-0,172;0,136;0,308
1638;25621,243;;25621,243;25621,416;0,173;0,136;-0,53;-0,666
1639;25621,416;;25621,416;25621,453;0,037;-0,53;0,532;1,062
1640;25621,453;;25621,453;25622,02;0,567;0,532;-0,222;-0,754
1641;25622,02;;25622,02;25622,055;0,035;-0,222;-0,111;0,111
1642;25622,055;;25622,055;25622,312;0,257;-0,111;0,329;0,44
1643;25622,312;;25622,312;25622,68;0,368;0,329;-0,516;-0,845
1644;25622,68;;25622,68;25622,719;0,039;-0,516;0,468;0,984
1645;25622,719;;25622,719;25623,274;0,555;0,468;0,053;-0,415
1646;25623,274;;25623,274;25623,361;0,087;0,053;-0,198;-0,251
1647;25623,361;;25623,361;25623,395;0,034;-0,198;-0,164;0,034
1648;25623,395;;25623,395;25623,627;0,232;-0,164;0,358;0,522
1649;25623,627;;25623,627;25624,023;0,396;0,358;-0,742;-1,1
1650;25624,023;;25624,023;25624,061;0,038;-0,742;0,569;1,311
1651;25624,061;;25624,061;25624,841;0,78;0,569;0,182;-0,387
1652;25624,841;;25624,841;25625,052;0,211;0,182;-0,389;-0,571
1653;25625,052;;25625,052;25625,081;0,029;-0,389;0,39;0,779
1654;25625,081;;25625,081;25625,499;0,418;0,39;-0,146;-0,536
1655;25625,499;;25625,499;25625,527;0,028;-0,146;0,125;0,271
1656;25625,527;;25625,527;25625,701;0,174;0,125;-0,608;-0,733
1657;25625,701;;25625,701;25625,75;0,049;-0,608;0,605;1,213
1658;25625,75;;25625,75;25626,407;0,657;0,605;-0,72;-1,325
1659;25626,407;;25626,407;25626,459;0,052;-0,72;0,771;1,491
1660;25626,459;;25626,459;25627,231;0,772;0,771;-0,015;-0,786
1661;25627,231;;25627,231;25627,232;0,001;-0,015;-0,054;-0,039
1662;25627,232;;25627,232;25627,248;0,016;-0,054;-0,933;-0,879
1663;25627,248;;25627,248;25627,318;0,07;-0,933;0,664;1,597
1664;25627,318;;25627,318;25628,321;1,003;0,664;-0,438;-1,102
1665;25628,321;;25628,321;25628,66;0,339;-0,438;0,721;1,159
1666;25628,66;;25628,66;25629,437;0,777;0,721;-0,2;-0,921
1667;25629,437;;25629,437;25629,493;0,056;-0,2;0,203;0,403
1668;25629,493;;25629,493;25629,749;0,256;0,203;-0,773;-0,976
1669;25629,749;;25629,749;25629,802;0,053;-0,773;0,758;1,531
1670;25629,802;;25629,802;25630,628;0,826;0,758;-0,194;-0,952
1671;25630,628;;25630,628;25630,696;0,068;-0,194;-0,15;0,044
1672;25630,696;;25630,696;25630,958;0,262;-0,15;0,366;0,516
1673;25630,958;;25630,958;25631,37;0,412;0,366;-0,647;-1,013
1674;25631,37;;25631,37;25631,416;0,046;-0,647;0,619;1,266
1675;25631,416;;25631,416;25632,109;0,693;0,619;0,045;-0,574
1676;25632,109;;25632,109;25632,183;0,074;0,045;-0,458;-0,503
1677;25632,183;;25632,183;25632,212;0,029;-0,458;0,325;0,783
1678;25632,212;;25632,212;25632,699;0,487;0,325;0,111;-0,214
1679;25632,699;;25632,699;25632,861;0,162;0,111;-0,587;-0,698
1680;25632,861;;25632,861;25632,912;0,051;-0,587;0,583;1,17
1681;25632,912;;25632,912;25633,55;0,638;0,583;-0,72;-1,303
1682;25633,55;;25633,55;25633,605;0,055;-0,72;0,772;1,492
1683;25633,605;;25633,605;25634,38;0,775;0,772;-0,029;-0,801
1684;25634,38;;25634,38;25634,383;0,003;-0,029;0;0,029
1685;25634,383;;25634,383;25634,415;0,032;0;-0,765;-0,765
1686;25634,415;;25634,415;25634,447;0,032;-0,765;0,729;1,494
1687;25634,447;;25634,447;25635,244;0,797;0,729;-0,591;-1,32
1688;25635,244;;25635,244;25635,312;0,068;-0,591;0,606;1,197
1689;25635,312;;25635,312;25635,971;0,659;0,606;-0,645;-1,251
1690;25635,971;;25635,971;25636,024;0,053;-0,645;0,653;1,298
1691;25636,024;;25636,024;25636,722;0,698;0,653;-0,001;-0,654
1692;25636,722;;25636,722;25636,767;0,045;-0,001;-0,668;-0,667
1693;25636,767;;25636,767;25636,813;0,046;-0,668;0,688;1,356
1694;25636,813;;25636,813;25637,527;0,714;0,688;-0,025;-0,713
1695;25637,527;;25637,527;25637,553;0,026;-0,025;-0,634;-0,609
1696;25637,553;;25637,553;25637,604;0,051;-0,634;0,628;1,262
1697;25637,604;;25637,604;25638,289;0,685;0,628;-0,665;-1,293
1698;25638,289;;25638,289;25638,346;0,057;-0,665;0,678;1,343
1699;25638,346;;25638,346;25639,068;0,722;0,678;-0,226;-0,904
1700;25639,068;;25639,068;25639,112;0,044;-0,226;0,269;0,495
1701;25639,112;;25639,112;25639,382;0,27;0,269;-0,435;-0,704
1702;25639,382;;25639,382;25639,383;0,001;-0,435;0,376;0,811
1703;25639,383;;25639,383;25639,819;0,436;0,376;-0,179;-0,555
1704;25639,819;;25639,819;25639,879;0,06;-0,179;0,238;0,417
1705;25639,879;;25639,879;25640,118;0,239;0,238;-0,398;-0,636
1706;25640,118;;25640,118;25640,119;0,001;-0,398;0,355;0,753
1707;25640,119;;25640,119;25640,518;0,399;0,355;-0,609;-0,964
1708;25640,518;;25640,518;25640,562;0,044;-0,609;0,604;1,213
1709;25640,562;;25640,562;25641,215;0,653;0,604;-0,476;-1,08
1710;25641,215;;25641,215;25641,264;0,049;-0,476;0,356;0,832
1711;25641,264;;25641,264;25641,789;0,525;0,356;0,114;-0,242
1712;25641,789;;25641,789;25641,958;0,169;0,114;-0,711;-0,825
1713;25641,958;;25641,958;25642,013;0,055;-0,711;0,706;1,417
1714;25642,013;;25642,013;25642,779;0,766;0,706;-0,656;-1,362
1715;25642,779;;25642,779;25642,839;0,06;-0,656;0,488;1,144
1716;25642,839;;25642,839;25643,555;0,716;0,488;0,194;-0,294
1717;25643,555;;25643,555;25643,783;0,228;0,194;0,032;-0,162
1718;25643,783;;25643,783;25643,817;0,034;0,032;0,001;-0,031
1719;25643,817;;25643,817;25643,819;0,002;0,001;-0,033;-0,034
1720;25643,819;;25643,819;25643,82;0,001;-0,033;-0,713;-0,68
1721;25643,82;;25643,82;25643,854;0,034;-0,713;0,746;1,459
1722;25643,854;;25643,854;25644,601;0,747;0,746;0,001;-0,745
1723;25644,601;;25644,601;25644,602;0,001;0,001;-0,055;-0,056
1724;25644,602;;25644,602;25644,602;0;-0,055;-0,345;-0,29
1725;25644,602;;25644,602;25644,657;0,055;-0,345;0,335;0,68
1726;25644,657;;25644,657;25645,057;0,4;0,335;0,06;-0,275
1727;25645,057;;25645,057;25645,122;0,065;0,06;-1,695;-1,755
1728;25645,122;;25645,122;25645,127;0,005;-1,695;1,626;3,321
1729;25645,127;;25645,127;25646,827;1,7;1,626;-0,488;-2,114
1730;25646,827;;25646,827;25646,901;0,074;-0,488;0,511;0,999
1731;25646,901;;25646,901;25647,463;0,562;0,511;-0,388;-0,899
1732;25647,463;;25647,463;25647,514;0,051;-0,388;0,249;0,637
1733;25647,514;;25647,514;25647,953;0,439;0,249;-0,334;-0,583
1734;25647,953;;25647,953;25648,143;0,19;-0,334;0,477;0,811
1735;25648,143;;25648,143;25648,667;0,524;0,477;-0,005;-0,482
1736;25648,667;;25648,667;25648,714;0,047;-0,005;0,05;0,055
1737;25648,714;;25648,714;25648,766;0,052;0,05;0,002;-0,048
1738;25648,766;;25648,766;25648,768;0,002;0,002;-0,001;-0,003
1739;25648,768;;25648,768;25648,768;0;-0,001;0,001;0,002
1740;25648,768;;25648,768;25648,769;0,001;0,001;0;-0,001
1741;25648,769;;25648,769;25648,769;0;0;-0,001;-0,001
1742;25648,769;;25648,769;25648,769;0;-0,001;-0,031;-0,03
1743;25648,769;;25648,769;25648,77;0,001;-0,031;-0,678;-0,647
1744;25648,77;;25648,77;25648,802;0,032;-0,678;0,71;1,388
1745;25648,802;;25648,802;25649,512;0,71;0,71;-0,025;-0,735
1746;25649,512;;25649,512;25649,512;0;-0,025;-0,016;0,009
1747;25649,512;;25649,512;25649,537;0,025;-0,016;-0,003;0,013
1748;25649,537;;25649,537;25649,578;0,041;-0,003;-0,004;-0,001
1749;25649,578;;25649,578;25649,622;0,044;-0,004;-0,314;-0,31
1750;25649,622;;25649,622;25649,67;0,048;-0,314;0,319;0,633
1751;25649,67;;25649,67;25650,032;0,362;0,319;-0,305;-0,624
1752;25650,032;;25650,032;25650,075;0,043;-0,305;-0,007;0,298
1753;25650,075;;25650,075;25650,423;0,348;-0,007;0,311;0,318
1754;25650,423;;25650,423;25650,778;0,355;0,311;-0,328;-0,639
1755;25650,778;;25650,778;25650,822;0,044;-0,328;0,136;0,464
1756;25650,822;;25650,822;25651,194;0,372;0,136;0,196;0,06
1757;25651,194;;25651,194;25651,43;0,236;0,196;-0,705;-0,901
1758;25651,43;;25651,43;25651,47;0,04;-0,705;0,625;1,33
1759;25651,47;;25651,47;25652,215;0,745;0,625;0,097;-0,528
1760;25652,215;;25652,215;25652,335;0,12;0,097;-0,536;-0,633
1761;25652,335;;25652,335;25652,358;0,023;-0,536;0,514;1,05
1762;25652,358;;25652,358;25652,917;0,559;0,514;-0,58;-1,094
1763;25652,917;;25652,917;25652,962;0,045;-0,58;0,595;1,175
1764;25652,962;;25652,962;25653,587;0,625;0,595;0,03;-0,565
1765;25653,587;;25653,587;25653,617;0,03;0,03;-0,011;-0,041
1766;25653,617;;25653,617;25653,617;0;-0,011;-0,598;-0,587
1767;25653,617;;25653,617;25653,628;0,011;-0,598;0,571;1,169
1768;25653,628;;25653,628;25654,237;0,609;0,571;-0,024;-0,595
1769;25654,237;;25654,237;25654,275;0,038;-0,024;0,061;0,085
1770;25654,275;;25654,275;25654,337;0,062;0,061;-0,551;-0,612
1771;25654,337;;25654,337;25654,338;0,001;-0,551;0,512;1,063
1772;25654,338;;25654,338;25654,89;0,552;0,512;-0,076;-0,588
1773;25654,89;;25654,89;25654,93;0,04;-0,076;-0,349;-0,273
1774;25654,93;;25654,93;25655,046;0,116;-0,349;0,425;0,774
1775;25655,046;;25655,046;25655,511;0,465;0,425;-0,561;-0,986
1776;25655,511;;25655,511;25655,551;0,04;-0,561;0,562;1,123
1777;25655,551;;25655,551;25656,152;0,601;0,562;-0,191;-0,753
1778;25656,152;;25656,152;25656,191;0,039;-0,191;-0,052;0,139
1779;25656,191;;25656,191;25656,421;0,23;-0,052;0,241;0,293
1780;25656,421;;25656,421;25656,703;0,282;0,241;-0,512;-0,753
1781;25656,703;;25656,703;25656,744;0,041;-0,512;0,516;1,028
1782;25656,744;;25656,744;25657,297;0,553;0,516;-0,634;-1,15
1783;25657,297;;25657,297;25657,334;0,037;-0,634;0,637;1,271
1784;25657,334;;25657,334;25658,005;0,671;0,637;-0,542;-1,179
1785;25658,005;;25658,005;25658,039;0,034;-0,542;0,536;1,078
1786;25658,039;;25658,039;25658,615;0,576;0,536;-0,589;-1,125
1787;25658,615;;25658,615;25658,655;0,04;-0,589;0,59;1,179
1788;25658,655;;25658,655;25659,284;0,629;0,59;-0,322;-0,912
1789;25659,284;;25659,284;25659,323;0,039;-0,322;-0,038;0,284
1790;25659,323;;25659,323;25659,684;0,361;-0,038;0,355;0,393
1791;25659,684;;25659,684;25660,083;0,399;0,355;0,003;-0,352
1792;25660,083;;25660,083;25660,127;0,044;0,003;0,018;0,015
1793;25660,127;;25660,127;25660,168;0,041;0,018;-0,645;-0,663
1794;25660,168;;25660,168;25660,191;0,023;-0,645;0,608;1,253
1795;25660,191;;25660,191;25660,859;0,668;0,608;-0,882;-1,49
1796;25660,859;;25660,859;25660,919;0,06;-0,882;0,88;1,762
1797;25660,919;;25660,919;25661,861;0,942;0,88;-0,206;-1,086
1798;25661,861;;25661,861;25661,923;0,062;-0,206;-0,085;0,121
1799;25661,923;;25661,923;25662,191;0,268;-0,085;0,305;0,39
1800;25662,191;;25662,191;25662,544;0,353;0,305;-0,591;-0,896
1801;25662,544;;25662,544;25662,592;0,048;-0,591;0,63;1,221
1802;25662,592;;25662,592;25663,231;0,639;0,63;-0,023;-0,653
1803;25663,231;;25663,231;25663,24;0,009;-0,023;-0,566;-0,543
1804;25663,24;;25663,24;25663,272;0,032;-0,566;0,556;1,122
1805;25663,272;;25663,272;25663,87;0,598;0,556;-0,273;-0,829
1806;25663,87;;25663,87;25663,912;0,042;-0,273;-3,63798E-12;0,273
1807;25663,912;;25663,912;25664,227;0,315;-3,63798E-12;0,272;0,272
1808;25664,227;;25664,227;25664,542;0,315;0,272;-0,632;-0,904
1809;25664,542;;25664,542;25664,585;0,043;-0,632;0,637;1,269
1810;25664,585;;25664,585;25665,26;0,675;0,637;-0,546;-1,183
1811;25665,26;;25665,26;25665,298;0,038;-0,546;0,542;1,088
1812;25665,298;;25665,298;25665,882;0,584;0,542;-0,46;-1,002
1813;25665,882;;25665,882;25665,924;0,042;-0,46;0,501;0,961
1814;25665,924;;25665,924;25666,426;0,502;0,501;0;-0,501
1815;25666,426;;25666,426;25666,427;0,001;0;-0,024;-0,024
1816;25666,427;;25666,427;25666,428;0,001;-0,024;-0,036;-0,012
1817;25666,428;;25666,428;25666,453;0,025;-0,036;0,025;0,061
1818;25666,453;;25666,453;25666,514;0,061;0,025;-0,526;-0,551
1819;25666,514;;25666,514;25666,55;0,036;-0,526;0,562;1,088
1820;25666,55;;25666,55;25667,112;0,562;0,562;-0,025;-0,587
1821;25667,112;;25667,112;25667,112;0;-0,025;-0,349;-0,324
1822;25667,112;;25667,112;25667,137;0,025;-0,349;0,141;0,49
1823;25667,137;;25667,137;25667,511;0,374;0,141;0,02;-0,121
1824;25667,511;;25667,511;25667,744;0,233;0,02;0,173;0,153
1825;25667,744;;25667,744;25667,957;0,213;0,173;-0,252;-0,425
1826;25667,957;;25667,957;25667,997;0,04;-0,252;0,008;0,26
1827;25667,997;;25667,997;25668,289;0,292;0,008;0,245;0,237
1828;25668,289;;25668,289;25668,573;0,284;0,245;-0,552;-0,797
1829;25668,573;;25668,573;25668,612;0,039;-0,552;0,552;1,104
1830;25668,612;;25668,612;25669,203;0,591;0,552;-0,513;-1,065
1831;25669,203;;25669,203;25669,242;0,039;-0,513;0,515;1,028
1832;25669,242;;25669,242;25669,794;0,552;0,515;-0,564;-1,079
1833;25669,794;;25669,794;25669,831;0,037;-0,564;0,565;1,129
1834;25669,831;;25669,831;25670,432;0,601;0,565;-0,55;-1,115
1835;25670,432;;25670,432;25670,468;0,036;-0,55;0,546;1,096
1836;25670,468;;25670,468;25671,054;0,586;0,546;-0,547;-1,093
1837;25671,054;;25671,054;25671,094;0,04;-0,547;0,529;1,076
1838;25671,094;;25671,094;25671,681;0,587;0,529;-0,604;-1,133
1839;25671,681;;25671,681;25671,739;0,058;-0,604;0,621;1,225
1840;25671,739;;25671,739;25672,401;0,662;0,621;-0,162;-0,783
1841;25672,401;;25672,401;25672,442;0,041;-0,162;0,203;0,365
1842;25672,442;;25672,442;25672,645;0,203;0,203;0;-0,203
1843;25672,645;;25672,645;25672,645;0;0;0;0
1844;25672,645;;25672,645;25672,645;0;0;0;0
1845;25672,645;;25672,645;25672,645;0;0;-0,001;-0,001
1846;25672,645;;25672,645;25672,645;0;-0,001;0,001;0,002
1847;25672,645;;25672,645;25672,646;0,001;0,001;-0,04;-0,041
1848;25672,646;;25672,646;25672,646;0;-0,04;-0,352;-0,312
1849;25672,646;;25672,646;25672,686;0,04;-0,352;0,353;0,705
1850;25672,686;;25672,686;25673,078;0,392;0,353;-0,585;-0,938
1851;25673,078;;25673,078;25673,117;0,039;-0,585;0,585;1,17
1852;25673,117;;25673,117;25673,741;0,624;0,585;-0,565;-1,15
1853;25673,741;;25673,741;25673,78;0,039;-0,565;0,565;1,13
1854;25673,78;;25673,78;25674,384;0,604;0,565;-0,24;-0,805
1855;25674,384;;25674,384;25674,423;0,039;-0,24;0,278;0,518
1856;25674,423;;25674,423;25674,702;0,279;0,278;0,001;-0,277
1857;25674,702;;25674,702;25674,703;0,001;0,001;0;-0,001
1858;25674,703;;25674,703;25674,703;0;0;0;0
1859;25674,703;;25674,703;25674,703;0;0;-0,001;-0,001
1860;25674,703;;25674,703;25674,703;0;-0,001;-0,029;-0,028
1861;25674,703;;25674,703;25674,704;0,001;-0,029;-0,296;-0,267
1862;25674,704;;25674,704;25674,734;0,03;-0,296;0,283;0,579
1863;25674,734;;25674,734;25675,06;0,326;0,283;-0,597;-0,88
1864;25675,06;;25675,06;25675,103;0,043;-0,597;0,64;1,237
1865;25675,103;;25675,103;25675,743;0,64;0,64;0;-0,64
1866;25675,743;;25675,743;25675,743;0;0;0;0
1867;25675,743;;25675,743;25675,743;0;0;-0,014;-0,014
1868;25675,743;;25675,743;25675,743;0;-0,014;-0,01;0,004
1869;25675,743;;25675,743;25675,757;0,014;-0,01;-0,005;0,005
1870;25675,757;;25675,757;25675,781;0,024;-0,005;-0,229;-0,224
1871;25675,781;;25675,781;25675,81;0,029;-0,229;0,258;0,487
1872;25675,81;;25675,81;25676,068;0,258;0,258;-0,254;-0,512
1873;25676,068;;25676,068;25676,068;0;-0,254;0,148;0,402
1874;25676,068;;25676,068;25676,322;0,254;0,148;0,067;-0,081
1875;25676,322;;25676,322;25676,428;0,106;0,067;-0,545;-0,612
1876;25676,428;;25676,428;25676,467;0,039;-0,545;0,584;1,129
1877;25676,467;;25676,467;25677,051;0,584;0,584;-0,016;-0,6
1878;25677,051;;25677,051;25677,051;0;-0,016;-0,05;-0,034
1879;25677,051;;25677,051;25677,067;0,016;-0,05;0,063;0,113
1880;25677,067;;25677,067;25677,133;0,066;0,063;0,002;-0,061
1881;25677,133;;25677,133;25677,136;0,003;0,002;0;-0,002
1882;25677,136;;25677,136;25677,137;0,001;0;-0,021;-0,021
1883;25677,137;;25677,137;25677,138;0,001;-0,021;-0,02;0,001
1884;25677,138;;25677,138;25677,16;0,022;-0,02;-0,829;-0,809
1885;25677,16;;25677,16;25677,202;0,042;-0,829;0,812;1,641
1886;25677,202;;25677,202;25678,073;0,871;0,812;0,044;-0,768
1887;25678,073;;25678,073;25678,132;0,059;0,044;-0,037;-0,081
1888;25678,132;;25678,132;25678,147;0,015;-0,037;-0,212;-0,175
1889;25678,147;;25678,147;25678,199;0,052;-0,212;0,264;0,476
1890;25678,199;;25678,199;25678,463;0,264;0,264;-0,035;-0,299
1891;25678,463;;25678,463;25678,463;0;-0,035;-0,756;-0,721
1892;25678,463;;25678,463;25678,498;0,035;-0,756;0,728;1,484
1893;25678,498;;25678,498;25679,289;0,791;0,728;0,045;-0,683
1896;25679,289;;25679,289;25679,352;0,063;0,045;-1,071;-1,116
1897;25679,352;;25679,352;25679,37;0,018;-1,071;1,089;2,16
1898;25679,37;;25679,37;25680,459;1,089;1,089;-0,001;-1,09
1899;25680,459;;25680,459;25680,459;0;-0,001;0,001;0,002
1900;25680,459;;25680,459;25680,46;0,001;0,001;-0,035;-0,036
1901;25680,46;;25680,46;25680,46;0;-0,035;-0,062;-0,027
1902;25680,46;;25680,46;25680,495;0,035;-0,062;0,008;0,07
1904;25680,495;;25680,495;25680,592;0,097;0,008;-0,4;-0,408
1905;25680,592;;25680,592;25680,681;0,089;-0,4;0,488;0,888
1906;25680,681;;25680,681;25681,17;0,489;0,488;0,001;-0,487
1907;25681,17;;25681,17;25681,171;0,001;0,001;0;-0,001
1908;25681,171;;25681,171;25681,171;0;0;0;0
1909;25681,171;;25681,171;25681,171;0;0;-0,025;-0,025
1910;25681,171;;25681,171;25681,171;0;-0,025;-0,382;-0,357
